# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 51.752, -1.258 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/London"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""unknown"""," ""irradiance_diffuse"": ""unknown"""," ""temperature"": ""\u00baC""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""51.7520131"""," ""lon"": ""-1.2578499"""," ""date_from"": ""2019-01-01"""," ""date_to"": ""2019-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""1"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""35"""," ""azim"": ""180"""," ""raw"": true}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,GHI,DHI,,,,,,,,,,,
01/03/2019 16:00,01/03/2019 16:00,0.013,0.001,0.025,9.265,0.026,0.001,,,,,,,,,,,
01/03/2019 17:00,01/03/2019 17:00,0,0,0.002,8.511,0.002,0,,,,,,,,,,,
01/03/2019 18:00,01/03/2019 18:00,0,0,0,8.179,0,0,,,,,,,,,,,
01/03/2019 19:00,01/03/2019 19:00,0,0,0,6.988,0,0,,,,,,,,,,,
01/03/2019 20:00,01/03/2019 20:00,0,0,0,6.159,0,0,,,,,,,,,,,
01/03/2019 21:00,01/03/2019 21:00,0,0,0,5.898,0,0,,,,,,,,,,,
01/03/2019 22:00,01/03/2019 22:00,0,0,0,5.75,0,0,,,,,,,,,,,
01/03/2019 23:00,01/03/2019 23:00,0,0,0,5.697,0,0,,,,,,,,,,,
02/03/2019 0:00,02/03/2019 0:00,0,0,0,5.816,0,0,,,,,,,,,,,
02/03/2019 1:00,02/03/2019 1:00,0,0,0,6.007,0,0,,,,,,,,,,,
02/03/2019 2:00,02/03/2019 2:00,0,0,0,6.246,0,0,,,,,,,,,,,
02/03/2019 3:00,02/03/2019 3:00,0,0,0,6.432,0,0,,,,,,,,,,,
02/03/2019 4:00,02/03/2019 4:00,0,0,0,6.58,0,0,,,,,,,,,,,
02/03/2019 5:00,02/03/2019 5:00,0,0,0,6.558,0,0,,,,,,,,,,,
02/03/2019 6:00,02/03/2019 6:00,0,0,0.001,6.659,0.001,0,,,,,,,,,,,
02/03/2019 7:00,02/03/2019 7:00,0.029,0.008,0.036,7.415,0.044,0.008,,,,,,,,,,,
02/03/2019 8:00,02/03/2019 8:00,0.145,0.062,0.107,8.383,0.169,0.062,,,,,,,,,,,
02/03/2019 9:00,02/03/2019 9:00,0.337,0.233,0.146,9.325,0.379,0.233,,,,,,,,,,,
02/03/2019 10:00,02/03/2019 10:00,0.621,0.617,0.11,10.484,0.727,0.617,,,,,,,,,,,
02/03/2019 11:00,02/03/2019 11:00,0.713,0.758,0.099,11.708,0.857,0.758,,,,,,,,,,,
02/03/2019 12:00,02/03/2019 12:00,0.67,0.681,0.119,12.308,0.8,0.681,,,,,,,,,,,
02/03/2019 13:00,02/03/2019 13:00,0.445,0.331,0.18,12.157,0.511,0.331,,,,,,,,,,,
02/03/2019 14:00,02/03/2019 14:00,0.126,0.026,0.125,11.243,0.151,0.026,,,,,,,,,,,
02/03/2019 15:00,02/03/2019 15:00,0.125,0.037,0.113,10.851,0.15,0.037,,,,,,,,,,,
02/03/2019 16:00,02/03/2019 16:00,0.035,0.007,0.044,10.231,0.051,0.007,,,,,,,,,,,
02/03/2019 17:00,02/03/2019 17:00,0,0,0.003,9.726,0.003,0,,,,,,,,,,,
02/03/2019 18:00,02/03/2019 18:00,0,0,0,9.778,0,0,,,,,,,,,,,
02/03/2019 19:00,02/03/2019 19:00,0,0,0,9.978,0,0,,,,,,,,,,,
02/03/2019 20:00,02/03/2019 20:00,0,0,0,10.15,0,0,,,,,,,,,,,
02/03/2019 21:00,02/03/2019 21:00,0,0,0,10.231,0,0,,,,,,,,,,,
02/03/2019 22:00,02/03/2019 22:00,0,0,0,10.027,0,0,,,,,,,,,,,
02/03/2019 23:00,02/03/2019 23:00,0,0,0,9.363,0,0,,,,,,,,,,,
03/03/2019 0:00,03/03/2019 0:00,0,0,0,8.348,0,0,,,,,,,,,,,
03/03/2019 1:00,03/03/2019 1:00,0,0,0,7.307,0,0,,,,,,,,,,,
03/03/2019 2:00,03/03/2019 2:00,0,0,0,6.695,0,0,,,,,,,,,,,
03/03/2019 3:00,03/03/2019 3:00,0,0,0,6.509,0,0,,,,,,,,,,,
03/03/2019 4:00,03/03/2019 4:00,0,0,0,6.767,0,0,,,,,,,,,,,
03/03/2019 5:00,03/03/2019 5:00,0,0,0,6.978,0,0,,,,,,,,,,,
03/03/2019 6:00,03/03/2019 6:00,0,0,0,7.036,0,0,,,,,,,,,,,
03/03/2019 7:00,03/03/2019 7:00,0.012,0.001,0.023,7.4,0.024,0.001,,,,,,,,,,,
03/03/2019 8:00,03/03/2019 8:00,0.052,0.004,0.066,8.269,0.07,0.004,,,,,,,,,,,
03/03/2019 9:00,03/03/2019 9:00,0.085,0.006,0.1,9.399,0.106,0.006,,,,,,,,,,,
03/03/2019 10:00,03/03/2019 10:00,0.077,0.004,0.095,10.368,0.099,0.004,,,,,,,,,,,
03/03/2019 11:00,03/03/2019 11:00,0.075,0.003,0.093,10.997,0.096,0.003,,,,,,,,,,,
03/03/2019 12:00,03/03/2019 12:00,0.051,0.002,0.068,11.092,0.07,0.002,,,,,,,,,,,
03/03/2019 13:00,03/03/2019 13:00,0.058,0.002,0.075,10.909,0.077,0.002,,,,,,,,,,,
03/03/2019 14:00,03/03/2019 14:00,0.098,0.007,0.113,10.916,0.12,0.007,,,,,,,,,,,
03/03/2019 15:00,03/03/2019 15:00,0.05,0.003,0.065,10.62,0.068,0.003,,,,,,,,,,,
03/03/2019 16:00,03/03/2019 16:00,0.003,0,0.011,10.35,0.011,0,,,,,,,,,,,
03/03/2019 17:00,03/03/2019 17:00,0,0,0,10.715,0,0,,,,,,,,,,,
03/03/2019 18:00,03/03/2019 18:00,0,0,0,10.876,0,0,,,,,,,,,,,
03/03/2019 19:00,03/03/2019 19:00,0,0,0,10.002,0,0,,,,,,,,,,,
03/03/2019 20:00,03/03/2019 20:00,0,0,0,8.258,0,0,,,,,,,,,,,
03/03/2019 21:00,03/03/2019 21:00,0,0,0,7.068,0,0,,,,,,,,,,,
03/03/2019 22:00,03/03/2019 22:00,0,0,0,6.499,0,0,,,,,,,,,,,
03/03/2019 23:00,03/03/2019 23:00,0,0,0,5.585,0,0,,,,,,,,,,,
04/03/2019 0:00,04/03/2019 0:00,0,0,0,4.748,0,0,,,,,,,,,,,
04/03/2019 1:00,04/03/2019 1:00,0,0,0,4.049,0,0,,,,,,,,,,,
04/03/2019 2:00,04/03/2019 2:00,0,0,0,3.044,0,0,,,,,,,,,,,
04/03/2019 3:00,04/03/2019 3:00,0,0,0,2.104,0,0,,,,,,,,,,,
04/03/2019 4:00,04/03/2019 4:00,0,0,0,1.655,0,0,,,,,,,,,,,
04/03/2019 5:00,04/03/2019 5:00,0,0,0,1.699,0,0,,,,,,,,,,,
04/03/2019 6:00,04/03/2019 6:00,0,0.001,0.003,1.802,0.004,0.001,,,,,,,,,,,
04/03/2019 7:00,04/03/2019 7:00,0.067,0.033,0.051,2.799,0.084,0.033,,,,,,,,,,,
04/03/2019 8:00,04/03/2019 8:00,0.281,0.21,0.1,4.551,0.31,0.21,,,,,,,,,,,
04/03/2019 9:00,04/03/2019 9:00,0.509,0.469,0.103,6.563,0.572,0.469,,,,,,,,,,,
04/03/2019 10:00,04/03/2019 10:00,0.587,0.548,0.125,8.145,0.673,0.548,,,,,,,,,,,
04/03/2019 11:00,04/03/2019 11:00,0.543,0.447,0.172,8.794,0.619,0.447,,,,,,,,,,,
04/03/2019 12:00,04/03/2019 12:00,0.327,0.151,0.214,8.59,0.365,0.151,,,,,,,,,,,
04/03/2019 13:00,04/03/2019 13:00,0.214,0.06,0.182,8.042,0.242,0.06,,,,,,,,,,,
04/03/2019 14:00,04/03/2019 14:00,0.186,0.055,0.157,7.766,0.212,0.055,,,,,,,,,,,
04/03/2019 15:00,04/03/2019 15:00,0.145,0.051,0.118,7.485,0.169,0.051,,,,,,,,,,,
04/03/2019 16:00,04/03/2019 16:00,0.076,0.031,0.065,6.795,0.096,0.031,,,,,,,,,,,
04/03/2019 17:00,04/03/2019 17:00,0.001,0.002,0.007,5.726,0.009,0.002,,,,,,,,,,,
04/03/2019 18:00,04/03/2019 18:00,0,0,0,5.035,0,0,,,,,,,,,,,
04/03/2019 19:00,04/03/2019 19:00,0,0,0,4.625,0,0,,,,,,,,,,,
04/03/2019 20:00,04/03/2019 20:00,0,0,0,4.264,0,0,,,,,,,,,,,
04/03/2019 21:00,04/03/2019 21:00,0,0,0,3.761,0,0,,,,,,,,,,,
04/03/2019 22:00,04/03/2019 22:00,0,0,0,3.416,0,0,,,,,,,,,,,
04/03/2019 23:00,04/03/2019 23:00,0,0,0,3.356,0,0,,,,,,,,,,,
05/03/2019 0:00,05/03/2019 0:00,0,0,0,3.131,0,0,,,,,,,,,,,
05/03/2019 1:00,05/03/2019 1:00,0,0,0,2.67,0,0,,,,,,,,,,,
05/03/2019 2:00,05/03/2019 2:00,0,0,0,2.669,0,0,,,,,,,,,,,
05/03/2019 3:00,05/03/2019 3:00,0,0,0,2.637,0,0,,,,,,,,,,,
05/03/2019 4:00,05/03/2019 4:00,0,0,0,2.783,0,0,,,,,,,,,,,
05/03/2019 5:00,05/03/2019 5:00,0,0,0,3.074,0,0,,,,,,,,,,,
05/03/2019 6:00,05/03/2019 6:00,0,0,0.001,3.265,0.001,0,,,,,,,,,,,
05/03/2019 7:00,05/03/2019 7:00,0.015,0.002,0.025,3.571,0.027,0.002,,,,,,,,,,,
05/03/2019 8:00,05/03/2019 8:00,0.084,0.014,0.089,4.343,0.103,0.014,,,,,,,,,,,
05/03/2019 9:00,05/03/2019 9:00,0.258,0.114,0.172,6.082,0.286,0.114,,,,,,,,,,,
05/03/2019 10:00,05/03/2019 10:00,0.499,0.389,0.176,8.244,0.565,0.389,,,,,,,,,,,
05/03/2019 11:00,05/03/2019 11:00,0.525,0.407,0.194,9.628,0.601,0.407,,,,,,,,,,,
05/03/2019 12:00,05/03/2019 12:00,0.391,0.216,0.226,10.034,0.442,0.216,,,,,,,,,,,
05/03/2019 13:00,05/03/2019 13:00,0.306,0.128,0.217,10.081,0.345,0.128,,,,,,,,,,,
05/03/2019 14:00,05/03/2019 14:00,0.16,0.033,0.153,9.6,0.186,0.033,,,,,,,,,,,
05/03/2019 15:00,05/03/2019 15:00,0.073,0.009,0.084,8.826,0.093,0.009,,,,,,,,,,,
05/03/2019 16:00,05/03/2019 16:00,0.023,0.002,0.035,7.888,0.037,0.002,,,,,,,,,,,
05/03/2019 17:00,05/03/2019 17:00,0,0,0.003,7.218,0.003,0,,,,,,,,,,,
05/03/2019 18:00,05/03/2019 18:00,0,0,0,7.144,0,0,,,,,,,,,,,
05/03/2019 19:00,05/03/2019 19:00,0,0,0,7.401,0,0,,,,,,,,,,,
05/03/2019 20:00,05/03/2019 20:00,0,0,0,7.785,0,0,,,,,,,,,,,
05/03/2019 21:00,05/03/2019 21:00,0,0,0,7.931,0,0,,,,,,,,,,,
05/03/2019 22:00,05/03/2019 22:00,0,0,0,7.919,0,0,,,,,,,,,,,
05/03/2019 23:00,05/03/2019 23:00,0,0,0,7.848,0,0,,,,,,,,,,,
06/03/2019 0:00,06/03/2019 0:00,0,0,0,7.715,0,0,,,,,,,,,,,
06/03/2019 1:00,06/03/2019 1:00,0,0,0,7.228,0,0,,,,,,,,,,,
06/03/2019 2:00,06/03/2019 2:00,0,0,0,6.968,0,0,,,,,,,,,,,
06/03/2019 3:00,06/03/2019 3:00,0,0,0,7.236,0,0,,,,,,,,,,,
06/03/2019 4:00,06/03/2019 4:00,0,0,0,7.597,0,0,,,,,,,,,,,
06/03/2019 5:00,06/03/2019 5:00,0,0,0,8.042,0,0,,,,,,,,,,,
06/03/2019 6:00,06/03/2019 6:00,0,0,0,8.591,0,0,,,,,,,,,,,
06/03/2019 7:00,06/03/2019 7:00,0.007,0.001,0.016,9.135,0.017,0.001,,,,,,,,,,,
06/03/2019 8:00,06/03/2019 8:00,0.045,0.004,0.059,9.952,0.063,0.004,,,,,,,,,,,
06/03/2019 9:00,06/03/2019 9:00,0.092,0.009,0.106,10.614,0.115,0.009,,,,,,,,,,,
06/03/2019 10:00,06/03/2019 10:00,0.135,0.016,0.144,11.108,0.16,0.016,,,,,,,,,,,
06/03/2019 11:00,06/03/2019 11:00,0.223,0.052,0.203,11.669,0.255,0.052,,,,,,,,,,,
06/03/2019 12:00,06/03/2019 12:00,0.532,0.41,0.208,12.602,0.618,0.41,,,,,,,,,,,
06/03/2019 13:00,06/03/2019 13:00,0.447,0.312,0.203,12.918,0.515,0.312,,,,,,,,,,,
06/03/2019 14:00,06/03/2019 14:00,0.233,0.086,0.182,12.526,0.268,0.086,,,,,,,,,,,
06/03/2019 15:00,06/03/2019 15:00,0.11,0.022,0.112,11.792,0.134,0.022,,,,,,,,,,,
06/03/2019 16:00,06/03/2019 16:00,0.055,0.012,0.062,10.956,0.074,0.012,,,,,,,,,,,
06/03/2019 17:00,06/03/2019 17:00,0,0.001,0.006,10.12,0.007,0.001,,,,,,,,,,,
06/03/2019 18:00,06/03/2019 18:00,0,0,0,9.601,0,0,,,,,,,,,,,
06/03/2019 19:00,06/03/2019 19:00,0,0,0,9.078,0,0,,,,,,,,,,,
06/03/2019 20:00,06/03/2019 20:00,0,0,0,8.252,0,0,,,,,,,,,,,
06/03/2019 21:00,06/03/2019 21:00,0,0,0,7.237,0,0,,,,,,,,,,,
06/03/2019 22:00,06/03/2019 22:00,0,0,0,6.422,0,0,,,,,,,,,,,
06/03/2019 23:00,06/03/2019 23:00,0,0,0,5.692,0,0,,,,,,,,,,,
07/03/2019 0:00,07/03/2019 0:00,0,0,0,4.692,0,0,,,,,,,,,,,
07/03/2019 1:00,07/03/2019 1:00,0,0,0,3.893,0,0,,,,,,,,,,,
07/03/2019 2:00,07/03/2019 2:00,0,0,0,3.512,0,0,,,,,,,,,,,
07/03/2019 3:00,07/03/2019 3:00,0,0,0,3.36,0,0,,,,,,,,,,,
07/03/2019 4:00,07/03/2019 4:00,0,0,0,3.468,0,0,,,,,,,,,,,
07/03/2019 5:00,07/03/2019 5:00,0,0,0,3.541,0,0,,,,,,,,,,,
07/03/2019 6:00,07/03/2019 6:00,0,0,0.003,3.821,0.003,0,,,,,,,,,,,
07/03/2019 7:00,07/03/2019 7:00,0.038,0.009,0.046,4.425,0.055,0.009,,,,,,,,,,,
07/03/2019 8:00,07/03/2019 8:00,0.18,0.08,0.123,5.715,0.203,0.08,,,,,,,,,,,
07/03/2019 9:00,07/03/2019 9:00,0.48,0.409,0.13,7.421,0.539,0.409,,,,,,,,,,,
07/03/2019 10:00,07/03/2019 10:00,0.578,0.518,0.146,8.65,0.664,0.518,,,,,,,,,,,
07/03/2019 11:00,07/03/2019 11:00,0.506,0.373,0.203,9.046,0.576,0.373,,,,,,,,,,,
07/03/2019 12:00,07/03/2019 12:00,0.331,0.138,0.232,8.806,0.37,0.138,,,,,,,,,,,
07/03/2019 13:00,07/03/2019 13:00,0.202,0.042,0.187,8.233,0.229,0.042,,,,,,,,,,,
07/03/2019 14:00,07/03/2019 14:00,0.11,0.013,0.12,7.509,0.133,0.013,,,,,,,,,,,
07/03/2019 15:00,07/03/2019 15:00,0.054,0.004,0.068,6.974,0.072,0.004,,,,,,,,,,,
07/03/2019 16:00,07/03/2019 16:00,0.018,0.002,0.03,6.818,0.032,0.002,,,,,,,,,,,
07/03/2019 17:00,07/03/2019 17:00,0,0,0.004,6.685,0.004,0,,,,,,,,,,,
07/03/2019 18:00,07/03/2019 18:00,0,0,0,6.5,0,0,,,,,,,,,,,
07/03/2019 19:00,07/03/2019 19:00,0,0,0,6.349,0,0,,,,,,,,,,,
07/03/2019 20:00,07/03/2019 20:00,0,0,0,6.252,0,0,,,,,,,,,,,
07/03/2019 21:00,07/03/2019 21:00,0,0,0,5.695,0,0,,,,,,,,,,,
07/03/2019 22:00,07/03/2019 22:00,0,0,0,4.972,0,0,,,,,,,,,,,
07/03/2019 23:00,07/03/2019 23:00,0,0,0,4.306,0,0,,,,,,,,,,,
08/03/2019 0:00,08/03/2019 0:00,0,0,0,3.997,0,0,,,,,,,,,,,
08/03/2019 1:00,08/03/2019 1:00,0,0,0,3.683,0,0,,,,,,,,,,,
08/03/2019 2:00,08/03/2019 2:00,0,0,0,3.447,0,0,,,,,,,,,,,
08/03/2019 3:00,08/03/2019 3:00,0,0,0,3.276,0,0,,,,,,,,,,,
08/03/2019 4:00,08/03/2019 4:00,0,0,0,3.16,0,0,,,,,,,,,,,
08/03/2019 5:00,08/03/2019 5:00,0,0,0,3.146,0,0,,,,,,,,,,,
08/03/2019 6:00,08/03/2019 6:00,0,0,0.002,3.283,0.002,0,,,,,,,,,,,
08/03/2019 7:00,08/03/2019 7:00,0.015,0.001,0.026,3.813,0.027,0.001,,,,,,,,,,,
08/03/2019 8:00,08/03/2019 8:00,0.068,0.008,0.079,4.641,0.087,0.008,,,,,,,,,,,
08/03/2019 9:00,08/03/2019 9:00,0.182,0.043,0.163,5.544,0.206,0.043,,,,,,,,,,,
08/03/2019 10:00,08/03/2019 10:00,0.392,0.206,0.23,7.079,0.436,0.206,,,,,,,,,,,
08/03/2019 11:00,08/03/2019 11:00,0.165,0.022,0.168,7.511,0.19,0.022,,,,,,,,,,,
08/03/2019 12:00,08/03/2019 12:00,0.155,0.017,0.162,7.94,0.179,0.017,,,,,,,,,,,
08/03/2019 13:00,08/03/2019 13:00,0.222,0.048,0.203,8.726,0.251,0.048,,,,,,,,,,,
08/03/2019 14:00,08/03/2019 14:00,0.201,0.051,0.179,8.911,0.23,0.051,,,,,,,,,,,
08/03/2019 15:00,08/03/2019 15:00,0.115,0.022,0.116,8.362,0.138,0.022,,,,,,,,,,,
08/03/2019 16:00,08/03/2019 16:00,0.061,0.013,0.067,7.573,0.08,0.013,,,,,,,,,,,
08/03/2019 17:00,08/03/2019 17:00,0.002,0.001,0.009,6.736,0.01,0.001,,,,,,,,,,,
08/03/2019 18:00,08/03/2019 18:00,0,0,0,6.763,0,0,,,,,,,,,,,
08/03/2019 19:00,08/03/2019 19:00,0,0,0,7.667,0,0,,,,,,,,,,,
08/03/2019 20:00,08/03/2019 20:00,0,0,0,8.411,0,0,,,,,,,,,,,
08/03/2019 21:00,08/03/2019 21:00,0,0,0,8.758,0,0,,,,,,,,,,,
08/03/2019 22:00,08/03/2019 22:00,0,0,0,8.468,0,0,,,,,,,,,,,
08/03/2019 23:00,08/03/2019 23:00,0,0,0,7.228,0,0,,,,,,,,,,,
09/03/2019 0:00,09/03/2019 0:00,0,0,0,5.862,0,0,,,,,,,,,,,
09/03/2019 1:00,09/03/2019 1:00,0,0,0,5.005,0,0,,,,,,,,,,,
09/03/2019 2:00,09/03/2019 2:00,0,0,0,4.311,0,0,,,,,,,,,,,
09/03/2019 3:00,09/03/2019 3:00,0,0,0,3.989,0,0,,,,,,,,,,,
09/03/2019 4:00,09/03/2019 4:00,0,0,0,3.994,0,0,,,,,,,,,,,
09/03/2019 5:00,09/03/2019 5:00,0,0,0,4.346,0,0,,,,,,,,,,,
09/03/2019 6:00,09/03/2019 6:00,0,0.001,0.005,4.735,0.006,0.001,,,,,,,,,,,
09/03/2019 7:00,09/03/2019 7:00,0.058,0.019,0.057,5.6,0.076,0.019,,,,,,,,,,,
09/03/2019 8:00,09/03/2019 8:00,0.244,0.153,0.12,7.347,0.273,0.153,,,,,,,,,,,
09/03/2019 9:00,09/03/2019 9:00,0.461,0.392,0.129,9.331,0.521,0.392,,,,,,,,,,,
09/03/2019 10:00,09/03/2019 10:00,0.557,0.495,0.149,10.665,0.644,0.495,,,,,,,,,,,
09/03/2019 11:00,09/03/2019 11:00,0.435,0.286,0.209,11.058,0.495,0.286,,,,,,,,,,,
09/03/2019 12:00,09/03/2019 12:00,0.422,0.263,0.216,11.043,0.479,0.263,,,,,,,,,,,
09/03/2019 13:00,09/03/2019 13:00,0.502,0.397,0.178,10.988,0.575,0.397,,,,,,,,,,,
09/03/2019 14:00,09/03/2019 14:00,0.385,0.269,0.166,10.492,0.435,0.269,,,,,,,,,,,
09/03/2019 15:00,09/03/2019 15:00,0.174,0.068,0.133,9.565,0.201,0.068,,,,,,,,,,,
09/03/2019 16:00,09/03/2019 16:00,0.045,0.008,0.054,8.438,0.062,0.008,,,,,,,,,,,
09/03/2019 17:00,09/03/2019 17:00,0.001,0.001,0.006,7.375,0.007,0.001,,,,,,,,,,,
09/03/2019 18:00,09/03/2019 18:00,0,0,0,6.587,0,0,,,,,,,,,,,
09/03/2019 19:00,09/03/2019 19:00,0,0,0,5.928,0,0,,,,,,,,,,,
09/03/2019 20:00,09/03/2019 20:00,0,0,0,5.499,0,0,,,,,,,,,,,
09/03/2019 21:00,09/03/2019 21:00,0,0,0,5.158,0,0,,,,,,,,,,,
09/03/2019 22:00,09/03/2019 22:00,0,0,0,4.847,0,0,,,,,,,,,,,
09/03/2019 23:00,09/03/2019 23:00,0,0,0,4.659,0,0,,,,,,,,,,,
10/03/2019 0:00,10/03/2019 0:00,0,0,0,4.754,0,0,,,,,,,,,,,
10/03/2019 1:00,10/03/2019 1:00,0,0,0,4.585,0,0,,,,,,,,,,,
10/03/2019 2:00,10/03/2019 2:00,0,0,0,4.282,0,0,,,,,,,,,,,
10/03/2019 3:00,10/03/2019 3:00,0,0,0,4.883,0,0,,,,,,,,,,,
10/03/2019 4:00,10/03/2019 4:00,0,0,0,5.913,0,0,,,,,,,,,,,
10/03/2019 5:00,10/03/2019 5:00,0,0,0,6.272,0,0,,,,,,,,,,,
10/03/2019 6:00,10/03/2019 6:00,0,0,0.001,5.581,0.001,0,,,,,,,,,,,
10/03/2019 7:00,10/03/2019 7:00,0.041,0.008,0.05,3.671,0.058,0.008,,,,,,,,,,,
10/03/2019 8:00,10/03/2019 8:00,0.154,0.051,0.124,3.865,0.175,0.051,,,,,,,,,,,
10/03/2019 9:00,10/03/2019 9:00,0.231,0.085,0.172,5.1,0.257,0.085,,,,,,,,,,,
10/03/2019 10:00,10/03/2019 10:00,0.364,0.197,0.206,6.376,0.403,0.197,,,,,,,,,,,
10/03/2019 11:00,10/03/2019 11:00,0.613,0.535,0.168,7.483,0.703,0.535,,,,,,,,,,,
10/03/2019 12:00,10/03/2019 12:00,0.601,0.524,0.166,7.906,0.69,0.524,,,,,,,,,,,
10/03/2019 13:00,10/03/2019 13:00,0.609,0.557,0.144,7.943,0.701,0.557,,,,,,,,,,,
10/03/2019 14:00,10/03/2019 14:00,0.426,0.317,0.159,7.536,0.476,0.317,,,,,,,,,,,
10/03/2019 15:00,10/03/2019 15:00,0.194,0.082,0.138,6.719,0.22,0.082,,,,,,,,,,,
10/03/2019 16:00,10/03/2019 16:00,0.058,0.012,0.064,5.67,0.076,0.012,,,,,,,,,,,
10/03/2019 17:00,10/03/2019 17:00,0.002,0.001,0.008,4.631,0.009,0.001,,,,,,,,,,,
10/03/2019 18:00,10/03/2019 18:00,0,0,0,4.02,0,0,,,,,,,,,,,
10/03/2019 19:00,10/03/2019 19:00,0,0,0,3.715,0,0,,,,,,,,,,,
10/03/2019 20:00,10/03/2019 20:00,0,0,0,3.457,0,0,,,,,,,,,,,
10/03/2019 21:00,10/03/2019 21:00,0,0,0,3.137,0,0,,,,,,,,,,,
10/03/2019 22:00,10/03/2019 22:00,0,0,0,2.799,0,0,,,,,,,,,,,
10/03/2019 23:00,10/03/2019 23:00,0,0,0,2.478,0,0,,,,,,,,,,,
11/03/2019 0:00,11/03/2019 0:00,0,0,0,2.341,0,0,,,,,,,,,,,
11/03/2019 1:00,11/03/2019 1:00,0,0,0,2.36,0,0,,,,,,,,,,,
11/03/2019 2:00,11/03/2019 2:00,0,0,0,2.303,0,0,,,,,,,,,,,
11/03/2019 3:00,11/03/2019 3:00,0,0,0,2.257,0,0,,,,,,,,,,,
11/03/2019 4:00,11/03/2019 4:00,0,0,0,2.226,0,0,,,,,,,,,,,
11/03/2019 5:00,11/03/2019 5:00,0,0,0,2.106,0,0,,,,,,,,,,,
11/03/2019 6:00,11/03/2019 6:00,0.004,0.003,0.009,1.981,0.012,0.003,,,,,,,,,,,
11/03/2019 7:00,11/03/2019 7:00,0.14,0.099,0.061,2.608,0.16,0.099,,,,,,,,,,,
11/03/2019 8:00,11/03/2019 8:00,0.373,0.33,0.079,4.095,0.409,0.33,,,,,,,,,,,
11/03/2019 9:00,11/03/2019 9:00,0.571,0.564,0.08,5.804,0.644,0.564,,,,,,,,,,,
11/03/2019 10:00,11/03/2019 10:00,0.709,0.751,0.079,7.25,0.83,0.751,,,,,,,,,,,
11/03/2019 11:00,11/03/2019 11:00,0.778,0.853,0.078,8.255,0.931,0.853,,,,,,,,,,,
11/03/2019 12:00,11/03/2019 12:00,0.778,0.855,0.08,8.907,0.935,0.855,,,,,,,,,,,
11/03/2019 13:00,11/03/2019 13:00,0.709,0.756,0.083,9.257,0.839,0.756,,,,,,,,,,,
11/03/2019 14:00,11/03/2019 14:00,0.568,0.565,0.088,9.277,0.653,0.565,,,,,,,,,,,
11/03/2019 15:00,11/03/2019 15:00,0.396,0.361,0.084,8.98,0.445,0.361,,,,,,,,,,,
11/03/2019 16:00,11/03/2019 16:00,0.158,0.111,0.072,8.052,0.183,0.111,,,,,,,,,,,
11/03/2019 17:00,11/03/2019 17:00,0.009,0.005,0.014,6.071,0.019,0.005,,,,,,,,,,,
11/03/2019 18:00,11/03/2019 18:00,0,0,0,5.542,0,0,,,,,,,,,,,
11/03/2019 19:00,11/03/2019 19:00,0,0,0,5.683,0,0,,,,,,,,,,,
11/03/2019 20:00,11/03/2019 20:00,0,0,0,5.567,0,0,,,,,,,,,,,
11/03/2019 21:00,11/03/2019 21:00,0,0,0,5.471,0,0,,,,,,,,,,,
11/03/2019 22:00,11/03/2019 22:00,0,0,0,5.44,0,0,,,,,,,,,,,
11/03/2019 23:00,11/03/2019 23:00,0,0,0,5.54,0,0,,,,,,,,,,,
12/03/2019 0:00,12/03/2019 0:00,0,0,0,5.668,0,0,,,,,,,,,,,
12/03/2019 1:00,12/03/2019 1:00,0,0,0,5.908,0,0,,,,,,,,,,,
12/03/2019 2:00,12/03/2019 2:00,0,0,0,6.474,0,0,,,,,,,,,,,
12/03/2019 3:00,12/03/2019 3:00,0,0,0,6.91,0,0,,,,,,,,,,,
12/03/2019 4:00,12/03/2019 4:00,0,0,0,7.231,0,0,,,,,,,,,,,
12/03/2019 5:00,12/03/2019 5:00,0,0,0,7.527,0,0,,,,,,,,,,,
12/03/2019 6:00,12/03/2019 6:00,0,0,0.001,7.776,0.001,0,,,,,,,,,,,
12/03/2019 7:00,12/03/2019 7:00,0.004,0,0.013,7.995,0.013,0,,,,,,,,,,,
12/03/2019 8:00,12/03/2019 8:00,0.017,0.001,0.029,8.209,0.03,0.001,,,,,,,,,,,
12/03/2019 9:00,12/03/2019 9:00,0.032,0.001,0.047,8.358,0.048,0.001,,,,,,,,,,,
12/03/2019 10:00,12/03/2019 10:00,0.058,0.002,0.075,8.484,0.077,0.002,,,,,,,,,,,
12/03/2019 11:00,12/03/2019 11:00,0.088,0.004,0.105,8.159,0.109,0.004,,,,,,,,,,,
